Date,Service,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Commentaire annulations,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Commentaire retards au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Commentaire retards à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)",Date_dt,Annee,Mois
2020-04,National,BREST,PARIS MONTPARNASSE,242.0,30.0,14.0,,8.0,1.31,0.66,,1.0,16.5,7.23,0.0,1.0,16.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,LAVAL,PARIS MONTPARNASSE,71.0,31.0,15.0,,10.0,13.73,8.47,,9.0,22.84,14.66,0.0,3.0,47.46,2.0,1.0,11.11,66.67,0.0,0.0,11.11,11.11,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,POITIERS,86.0,47.0,32.0,,13.0,4.79,4.08,,9.0,24.83,15.1,0.0,7.0,28.42,2.0,0.0,11.11,88.89,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,RENNES,PARIS MONTPARNASSE,101.0,89.0,49.0,,20.0,5.95,2.87,,19.0,17.38,12.06,0.0,7.0,33.89,2.0,1.0,6.25,81.25,0.0,0.0,6.25,6.25,2020-04-01,2020.0,4.0
2020-04,National,ST MALO,PARIS MONTPARNASSE,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,58.0,37.0,30.0,,7.0,5.07,5.07,,6.0,0.0,11.21,0.0,0.0,23.78,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS EST,REIMS,46.0,66.0,15.0,,47.0,1.2,1.1,,1.0,13.67,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS NORD,DUNKERQUE,0.0,0.0,14.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,,ANNECY,PARIS LYON,0.0,0.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,88.0,42.0,8.0,,5.0,3.18,0.08,,2.0,7.33,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,LYON PART DIEU,PARIS LYON,124.0,86.0,29.0,,52.0,5.37,4.88,,13.0,19.55,5.92,0.0,8.0,24.17,2.0,0.0,7.69,30.77,0.0,7.69,0.0,53.85,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,TOULON,0.0,0.0,13.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,LYON PART DIEU,MARSEILLE ST CHARLES,108.0,40.0,24.0,,17.0,1.01,0.86,,1.0,20.43,0.58,0.0,1.0,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,104.0,63.0,27.0,,33.0,7.57,6.91,,14.0,16.91,9.19,0.0,10.0,19.06,0.0,0.0,7.14,92.86,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,152.0,107.0,51.0,,31.0,2.13,0.96,,42.0,18.36,17.79,0.0,28.0,24.05,5.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,BREST,219.0,37.0,18.0,NC,18.0,6.38,6.04,,0.0,58.0,5.89,0.0,2.0,58.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,LAVAL,73.0,35.0,17.0,,13.0,6.53,4.63,,14.0,12.91,10.53,0.0,3.0,25.8,0.0,0.0,7.14,92.86,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,LE MANS,54.0,60.0,29.0,,28.0,8.74,7.85,,31.0,15.0,15.0,0.0,13.0,21.79,1.0,0.0,6.67,93.33,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,NANTES,144.0,67.0,34.0,,31.0,7.66,7.17,,14.0,17.74,9.59,0.0,9.0,21.01,0.0,0.0,7.14,92.86,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,NANTES,PARIS MONTPARNASSE,147.0,0.0,34.0,,19.0,4.09,1.49,,22.0,14.32,11.2,0.0,8.0,18.92,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,QUIMPER,248.0,35.0,17.0,,13.0,6.53,4.63,Non communiqué,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,264.0,0.0,9.0,,20.0,1.96,1.43,,16.0,21.34,17.17,0.0,16.0,21.34,2.0,0.0,6.25,93.75,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,TOURS,PARIS MONTPARNASSE,0.0,0.0,11.0,Non communiqué,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,VANNES,166.0,37.0,20.0,,12.0,6.45,4.45,,3.0,17.67,4.47,0.0,2.0,19.5,0.0,0.0,33.33,66.67,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,METZ,PARIS EST,88.0,44.0,20.0,Non communiqué,19.0,0.47,0.35,,2.0,19.06,3.37,0.0,2.0,19.06,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS EST,NANCY,96.0,49.0,22.0,,24.0,1.12,0.98,NC,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,ARRAS,PARIS NORD,58.0,82.0,36.0,,33.0,2.88,2.02,,13.0,11.16,3.53,0.0,2.0,21.62,0.0,0.0,7.69,92.31,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS NORD,LILLE,85.0,92.0,44.0,,44.0,1.63,1.47,,5.0,0.0,0.06,0.0,1.0,17.05,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,LILLE,PARIS NORD,91.0,84.0,41.0,,35.0,1.39,1.09,,8.0,12.87,3.2,0.0,2.0,21.62,0.0,0.0,12.5,87.5,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,BORDEAUX ST JEAN,TOURCOING,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,MARNE LA VALLEE,LYON PART DIEU,0.0,0.0,21.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,AVIGNON TGV,PARIS LYON,164.0,49.0,0.0,,17.0,4.44,2.51,,6.0,16.13,3.91,0.0,2.0,23.98,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,2020-04-01,2020.0,4.0
2020-04,,BELLEGARDE (AIN),PARIS LYON,0.0,0.0,14.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,130.0,21.0,12.0,,2.0,0.0,1.24,,1.0,10.87,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,82.0,30.0,10.0,,15.0,4.68,3.4,,5.0,11.64,1.2,0.0,1.0,16.15,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,MACON LOCHE,111.0,36.0,12.0,,4.0,3.82,0.06,,0.0,24.13,3.18,0.0,1.0,24.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,MACON LOCHE,PARIS LYON,102.0,41.0,16.0,,17.0,6.39,4.13,,5.0,19.95,1.89,0.0,3.0,24.55,1.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,MARSEILLE ST CHARLES,PARIS LYON,201.0,50.0,22.0,,21.0,6.22,4.58,,2.0,23.98,3.91,0.0,2.0,23.98,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,MULHOUSE VILLE,173.0,34.0,15.0,,6.0,2.88,0.42,,10.0,29.24,16.05,0.0,10.0,29.24,4.0,0.0,10.0,40.0,0.0,0.0,0.0,50.0,2020-04-01,2020.0,4.0
2020-04,National,MULHOUSE VILLE,PARIS LYON,184.0,39.0,12.0,,24.0,12.0,10.62,,6.0,24.55,7.04,0.0,0.0,24.55,2.0,0.0,0.0,50.0,0.0,16.67,16.67,16.67,2020-04-01,2020.0,4.0
2020-04,National,NICE VILLE,PARIS LYON,0.0,0.0,12.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,NIMES,178.0,30.0,11.0,,4.0,0.61,0.18,,2.0,24.9,4.84,0.0,1.0,35.55,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PERPIGNAN, PARIS LYON ,0.0,0.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,TOULON,PARIS LYON,0.0,0.0,14.0,NC,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,VALENCE ALIXAN TGV,132.0,34.0,16.0,,4.0,0.61,0.15,,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,ITALIE,PARIS LYON,0.0,0.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,LAUSANNE,PARIS LYON,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,BARCELONA,PARIS LYON,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,ANGOULEME,138.0,31.0,16.0,,13.0,4.79,4.08,,2.0,26.47,5.7,0.0,2.0,26.47,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,ANGOULEME,PARIS MONTPARNASSE,118.0,39.0,14.0,,15.0,1.66,0.86,,18.0,18.3,15.34,0.0,7.0,28.21,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,251.0,29.0,9.0,,20.0,6.81,6.81,,8.0,20.08,12.39,0.0,8.0,20.08,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,LYON PART DIEU,RENNES,0.0,0.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,STRASBOURG,PARIS EST,172.0,41.0,38.0,,3.0,10.52,10.52,,2.0,69.8,83.39,0.0,4.0,83.39,3.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,DOUAI,PARIS NORD,75.0,30.0,11.0,,12.0,4.52,2.8,,5.0,12.72,3.79,0.0,2.0,21.62,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,LILLE,MARSEILLE ST CHARLES,0.0,0.0,13.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,TOURCOING,BORDEAUX ST JEAN,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,AVIGNON TGV,160.0,28.0,19.0,Non communiqué,1.0,19.85,1.74,,2.0,15.82,5.11,0.0,1.0,19.17,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,2020-04-01,2020.0,4.0
2020-04,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,135.0,37.0,10.0,,27.0,13.1,13.1,,8.0,21.73,7.04,0.0,6.0,24.55,2.0,0.0,0.0,37.5,0.0,25.0,12.5,25.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,LYON PART DIEU,132.0,75.0,28.0,,11.0,3.55,0.37,,4.0,0.0,3.5,0.0,1.0,21.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,PERPIGNAN,0.0,0.0,11.0,,0.0,0.0,0.0,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,MONTPELLIER,LYON PART DIEU,113.0,28.0,10.0,,17.0,2.77,2.6,,0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,PARIS EST,STUTTGART,143.0,10.0,6.0,,4.0,0.9,0.9,,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,STUTTGART,PARIS EST,106.0,8.0,7.0,,1.0,4.42,4.42,-,1.0,61.82,61.82,0.0,1.0,61.82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,ZURICH,PARIS LYON,381.0,9.0,7.0,,1.0,16.12,7.62,,1.0,11.25,22.82,0.0,0.0,34.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,MADRID,MARSEILLE ST CHARLES,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,MARSEILLE ST CHARLES,MADRID,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,105.0,81.0,28.0,,46.0,2.57,2.21,,26.0,14.87,11.33,0.0,11.0,18.9,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,0.0,0.0,13.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,LE MANS,PARIS MONTPARNASSE,55.0,76.0,24.0,,42.0,2.71,2.15,-,52.0,10.9,10.9,0.0,10.0,17.44,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,POITIERS,PARIS MONTPARNASSE,77.0,50.0,25.0,,19.0,2.68,1.91,,24.0,15.72,15.3,0.0,7.0,28.21,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,QUIMPER,PARIS MONTPARNASSE,233.0,28.0,14.0,Non communiqué,7.0,9.66,4.83,,0.0,47.46,16.24,0.0,3.0,47.46,2.0,1.0,33.33,33.33,0.0,0.0,0.0,33.33,2020-04-01,2020.0,4.0
2020-04,National,PARIS MONTPARNASSE,RENNES,105.0,0.0,59.0,,41.0,7.09,5.87,,23.0,13.28,12.97,0.0,12.0,40.11,2.0,2.0,15.79,78.95,0.0,0.0,0.0,5.26,2020-04-01,2020.0,4.0
2020-04,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,49.0,37.0,29.0,,8.0,0.0,11.16,,8.0,24.8,24.8,0.0,6.0,30.4,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,VANNES,PARIS MONTPARNASSE,166.0,29.0,16.0,,5.0,16.13,6.21,,5.0,24.88,12.96,0.0,2.0,42.23,1.0,1.0,20.0,60.0,0.0,0.0,20.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,RENNES,LYON PART DIEU,0.0,0.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS EST,METZ,0.0,0.0,23.0,,21.0,0.62,0.52,,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,REIMS,PARIS EST,46.0,24.0,20.0,,1.0,0.45,0.06,NC,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,,STRASBOURG,178.0,40.0,35.0,,5.0,1.25,1.25,,3.0,38.46,23.98,0.0,3.0,38.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,STRASBOURG,NANTES,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,LILLE,LYON PART DIEU,176.0,42.0,19.0,,16.0,0.94,0.61,-,2.0,15.63,2.11,0.0,2.0,15.63,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,MARSEILLE ST CHARLES,LILLE,0.0,0.0,11.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,AIX EN PROVENCE TGV,PARIS LYON,186.0,22.0,17.0,,5.0,12.19,0.0,,2.0,23.98,14.95,0.0,2.0,23.98,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,ANNECY,0.0,0.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,0.0,0.0,0.0,,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,DIJON VILLE,97.0,46.0,26.0,,6.0,2.88,0.36,,3.0,12.96,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,66.67,2020-04-01,2020.0,4.0
2020-04,,PARIS LYON,GRENOBLE,0.0,0.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,MARSEILLE ST CHARLES,190.0,41.0,23.0,,4.0,5.9,0.0,,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,NICE VILLE,0.0,0.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,0.0,0.0,4.0,,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,0.0,0.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,,LYON PART DIEU,MONTPELLIER,110.0,31.0,12.0,,8.0,1.56,0.45,,1.0,20.23,0.8,0.0,1.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2020-04-01,2020.0,4.0
2020-04,International,GENEVE,PARIS LYON,0.0,0.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,PARIS LYON,ITALIE,0.0,0.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,PARIS LYON,LAUSANNE,0.0,0.0,7.0,,0.0,0.0,0.0,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-04,International,PARIS LYON,barcelona,208.0,21.0,2.0,,4.0,0.61,0.18,,1.0,31.78,1.32,0.0,1.0,31.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0
2020-05,National,ANGERS SAINT LAUD, PARIS MONTPARNASSE ,99.0,234.0,29.0,,157.0,2.8,2.09,,34.0,23.52,4.69,0.0,21.0,30.7,6.0,1.0,9.09,75.76,3.03,12.12,0.0,0.0,2020-05-01,2020.0,5.0
2020-05,National,ANGOULEME,PARIS MONTPARNASSE,130.0,86.0,13.0,,50.0,2.06,1.32,,13.0,29.24,2.96,0.0,8.0,39.22,4.0,1.0,8.33,75.0,0.0,8.33,0.0,8.33,2020-05-01,2020.0,5.0
2020-05,,LAVAL,PARIS MONTPARNASSE,90.0,77.0,14.0,,35.0,2.76,1.44,,4.0,13.74,1.4,0.0,2.0,20.03,0.0,0.0,0.0,50.0,25.0,25.0,0.0,0.0,2020-05-01,2020.0,5.0
2020-05,National,LE MANS,PARIS MONTPARNASSE,61.0,220.0,24.0,,181.0,7.62,7.02,,47.0,17.88,3.76,0.0,19.0,31.25,5.0,1.0,11.11,73.33,4.44,11.11,0.0,0.0,2020-05-01,2020.0,5.0
2020-05,National,PARIS MONTPARNASSE,QUIMPER,225.0,71.0,18.0,,46.0,1.16,0.94,,2.0,17.25,1.25,0.0,2.0,17.25,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,2020-05-01,2020.0,5.0
2020-05,National,PARIS MONTPARNASSE,VANNES,155.0,67.0,21.0,,48.0,1.25,1.38,,2.0,21.0,1.11,0.0,2.0,21.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-05-01,2020.0,5.0
2020-05,National,PARIS EST,METZ,84.0,113.0,23.0,,85.0,3.26,3.07,,19.0,29.86,7.05,0.0,7.0,67.07,5.0,2.0,13.33,20.0,26.67,26.67,6.67,6.67,2020-05-01,2020.0,5.0
2020-05,,Metz,PARIS EST,87.0,109.0,21.0,,55.0,0.0,1.78,,10.0,21.62,3.13,0.0,6.0,30.17,2.0,0.0,20.0,40.0,10.0,10.0,10.0,10.0,2020-05-01,2020.0,5.0
2020-05,National,PARIS EST,REIMS,46.0,87.0,15.0,,67.0,1.41,1.31,,1.0,20.65,0.43,0.0,1.0,20.65,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-05-01,2020.0,5.0
2020-05,National,STRASBOURG,PARIS EST,149.0,138.0,34.0,,79.0,1.83,1.34,,7.0,48.79,1.65,0.0,5.0,63.15,2.0,2.0,28.57,28.57,14.29,14.29,0.0,0.0,2020-05-01,2020.0,5.0
2020-05,National,PARIS NORD,ARRAS,50.0,129.0,39.0,,84.0,0.82,0.75,,13.0,9.03,2.33,0.0,1.0,16.3,0.0,0.0,0.0,76.92,7.69,0.0,0.0,0.0,2020-05-01,2020.0,5.0
2020-05,National,LILLE,PARIS NORD,69.0,327.0,41.0,,0.0,2.51,1.26,,77.0,10.13,3.67,0.0,10.0,20.88,2.0,0.0,4.05,74.32,4.05,4.05,12.16,1.35,2020-05-01,2020.0,5.0
